No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|1er lot|Nombre de lots|Code type local|Type local|Surface reelle bati|Nombre pieces principales|year
1|29/05/2020|Vente|875000,00|48.0|ALL|0183|DES CORSAIRES|33470.0|GUJAN MESTRAS|33|199||CT|132||0|1.0|Maison|162.0|5.0|2020
1|23/06/2020|Vente|220000,00||AV|0810|SAINTE MARIE|33470.0|GUJAN MESTRAS|33|199||DC|490||0|||||2020
1|22/06/2020|Vente|116000,00|3.0|AV|0250|DE L EGLISE|33470.0|GUJAN MESTRAS|33|199||BO|251|19.0|2|2.0|Appartement|29.0|1.0|2020
1|22/06/2020|Vente|288000,00|111.0|CRS|0520|DE LA MARNE|33470.0|GUJAN MESTRAS|33|199||CB|337||0|1.0|Maison|82.0|4.0|2020
1|08/06/2020|Vente|207000,00|6.0|ALL|0039|GILBERT BARRUE|33470.0|GUJAN MESTRAS|33|199||DC|413||0|||||2020
1|05/06/2020|Vente|90000,00|||B217|A VERDALLE|33470.0|GUJAN MESTRAS|33|199||BA|416||0|||||2020
1|23/06/2020|Vente|420000,00|4.0|ALL|0564|NICOLAS BOILEAU|33470.0|GUJAN MESTRAS|33|199||CX|172||0|1.0|Maison|90.0|5.0|2020
1|15/06/2020|Vente|191000,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|147.0|1|3.0|Dépendance|0.0|0.0|2020
1|15/06/2020|Vente|191000,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|196.0|1|2.0|Appartement|61.0|3.0|2020
1|15/06/2020|Vente|191000,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|146.0|1|3.0|Dépendance|0.0|0.0|2020
1|08/06/2020|Vente|210000,00|11.0|ALL|0057|DE BIREBOUSSAOU|33470.0|GUJAN MESTRAS|33|199||BL|489||0|||||2020
2|24/06/2020|Vente|281000,00|122.0|RUE|0570|DE L OR|33470.0|GUJAN MESTRAS|33|199||CR|470||0|||||2020
1|12/06/2020|Vente|2500,00|10.0|AV|0250|DE L EGLISE|33470.0|GUJAN MESTRAS|33|199||BO|259|2.0|1|3.0|Dépendance|0.0|0.0|2020
1|12/06/2020|Vente en l'état futur d'achèvement|319900,00|||B080|LE GNAN|33470.0|GUJAN MESTRAS|33|199||CA|256|11.0|1|||||2020
1|12/06/2020|Vente en l'état futur d'achèvement|319900,00|||B080|LE GNAN|33470.0|GUJAN MESTRAS|33|199||CA|256|14.0|1|||||2020
1|19/06/2020|Vente|195000,00|152.0|LOT|A045|VILLAGE DES PINS|33470.0|GUJAN MESTRAS|33|199||DC|48||0|1.0|Maison|40.0|2.0|2020
1|19/06/2020|Vente|120750,00|||B134|MATATO|33470.0|GUJAN MESTRAS|33|199||CB|449||0|||||2020
1|19/06/2020|Vente|120750,00|33.0|RUE|0460|DE LA LIBERTE|33470.0|GUJAN MESTRAS|33|199||CB|451|2.0|1|2.0|Appartement|38.0|2.0|2020
1|18/06/2020|Vente|419100,00|45.0|LOT|A077|SOTOGRANDE|33470.0|GUJAN MESTRAS|33|199||DR|165||0|1.0|Maison|128.0|5.0|2020
1|08/06/2020|Vente|226600,00||AV|0810|SAINTE MARIE|33470.0|GUJAN MESTRAS|33|199||DC|495||0|||||2020
1|22/06/2020|Vente|348000,00|14.0|ALL|0421|JEAN DE LA BRUYERE|33470.0|GUJAN MESTRAS|33|199||CX|341||0|1.0|Maison|94.0|3.0|2020
1|22/06/2020|Vente|360000,00|43.0|AV|0720|DE LA PLAGE|33470.0|GUJAN MESTRAS|33|199||BA|28||0|1.0|Maison|88.0|4.0|2020
1|22/06/2020|Vente|360000,00|43.0|AV|0720|DE LA PLAGE|33470.0|GUJAN MESTRAS|33|199||BA|28||0|1.0|Maison|88.0|4.0|2020
1|04/06/2020|Vente en l'état futur d'achèvement|420000,00|||B071|LA FERME-OUEST|33470.0|GUJAN MESTRAS|33|199||DO|65|6.0|1|||||2020
1|04/06/2020|Vente en l'état futur d'achèvement|420000,00|||B071|LA FERME-OUEST|33470.0|GUJAN MESTRAS|33|199||DO|65|40.0|1|||||2020
1|04/06/2020|Vente en l'état futur d'achèvement|420000,00|||B071|LA FERME-OUEST|33470.0|GUJAN MESTRAS|33|199||DO|65|42.0|1|||||2020
1|04/06/2020|Vente en l'état futur d'achèvement|420000,00|||B071|LA FERME-OUEST|33470.0|GUJAN MESTRAS|33|199||DO|65|76.0|1|||||2020
1|04/06/2020|Vente en l'état futur d'achèvement|420000,00|||B071|LA FERME-OUEST|33470.0|GUJAN MESTRAS|33|199||DO|65|77.0|1|||||2020
1|04/06/2020|Vente en l'état futur d'achèvement|420000,00|||B071|LA FERME-OUEST|33470.0|GUJAN MESTRAS|33|199||DO|65|78.0|1|||||2020
2|11/06/2020|Vente|185500,00|16.0|ALL|0161|DES CHENES|33470.0|GUJAN MESTRAS|33|199||BY|769||0|1.0|Maison|106.0|3.0|2020
2|11/06/2020|Vente|185500,00|16.0|ALL|0161|DES CHENES|33470.0|GUJAN MESTRAS|33|199||BY|769||0|3.0|Dépendance|0.0|0.0|2020
1|04/06/2020|Vente|350000,00|59.0|RUE|0630|PASTEUR|33470.0|GUJAN MESTRAS|33|199||BM|267||0|1.0|Maison|71.0|3.0|2020
1|26/06/2020|Vente|695000,00|114.0|RUE|0200|DEJEAN CASTAING|33470.0|GUJAN MESTRAS|33|199||CM|538||0|||||2020
1|24/06/2020|Vente|429850,00|330.0|ALL|0071|DE BORDEAUX|33470.0|GUJAN MESTRAS|33|199||CX|279||0|1.0|Maison|107.0|5.0|2020
1|26/06/2020|Vente|232000,00||ALL|0422|DE JAFEINE|33470.0|GUJAN MESTRAS|33|199||CH|429||0|||||2020
1|26/06/2020|Vente|232000,00||ALL|0422|DE JAFEINE|33470.0|GUJAN MESTRAS|33|199||CH|432||0|||||2020
1|25/06/2020|Vente|250000,00|1.0|AV|0675|PIERRE DIGNAC|33470.0|GUJAN MESTRAS|33|199||BC|18||0|1.0|Maison|100.0|4.0|2020
1|25/06/2020|Vente|250000,00|1.0|AV|0675|PIERRE DIGNAC|33470.0|GUJAN MESTRAS|33|199||BC|18||0|1.0|Maison|100.0|4.0|2020
1|30/06/2020|Vente|698000,00|8.0|ALL|0569|DE LA NEYRA|33470.0|GUJAN MESTRAS|33|199||BX|154||0|1.0|Maison|170.0|5.0|2020
1|30/06/2020|Vente|698000,00|8.0|ALL|0569|DE LA NEYRA|33470.0|GUJAN MESTRAS|33|199||BX|154||0|1.0|Maison|170.0|5.0|2020
3|05/06/2020|Vente|675000,00|23.0|ALL|0107|DES CAMELIAS|33470.0|GUJAN MESTRAS|33|199||BW|435||0|||||2020
3|05/06/2020|Vente|675000,00|50.0|RUE|0200|DEJEAN CASTAING|33470.0|GUJAN MESTRAS|33|199||BW|436||0|||||2020
3|05/06/2020|Vente|675000,00|23.0|ALL|0107|DES CAMELIAS|33470.0|GUJAN MESTRAS|33|199||BW|522||0|1.0|Maison|159.0|5.0|2020
1|24/06/2020|Vente|278500,00|75.0|CRS|0520|DE LA MARNE|33470.0|GUJAN MESTRAS|33|199||CB|380||0|1.0|Maison|70.0|3.0|2020
1|17/06/2020|Vente|365000,00|5.0|RTE|0390|DES LACS|33470.0|GUJAN MESTRAS|33|199||BT|168||0|1.0|Maison|73.0|3.0|2020
2|05/06/2020|Vente|343000,00|48.0|ALL|0135|DE CAZAUX|33470.0|GUJAN MESTRAS|33|199||CI|671||0|1.0|Maison|65.0|3.0|2020
1|09/06/2020|Vente|205000,00|48.0|ALL|0135|DE CAZAUX|33470.0|GUJAN MESTRAS|33|199||CI|672||0|||||2020
1|26/06/2020|Vente|140000,00|60.0|RUE|0415|JULES BARAT|33470.0|GUJAN MESTRAS|33|199||BM|951||0|||||2020
2|05/06/2020|Vente|190000,00|52.0|RUE|0460|DE LA LIBERTE|33470.0|GUJAN MESTRAS|33|199||CB|654||0|||||2020
1|24/06/2020|Vente|204000,00||AV|0810|SAINTE MARIE|33470.0|GUJAN MESTRAS|33|199||DC|503||0|||||2020
1|29/06/2020|Vente en l'état futur d'achèvement|207000,00|18.0|CRS|0840|DE VERDUN|33470.0|GUJAN MESTRAS|33|199||BO|552|131.0|1|||||2020
1|29/06/2020|Vente en l'état futur d'achèvement|207000,00|18.0|CRS|0840|DE VERDUN|33470.0|GUJAN MESTRAS|33|199||BO|552|3.0|1|||||2020
1|15/06/2020|Vente|507000,00|15.0|IMP|0188|JEAN CRISTAL|33470.0|GUJAN MESTRAS|33|199||CX|322||0|1.0|Maison|116.0|5.0|2020
1|30/06/2020|Vente en l'état futur d'achèvement|230000,00|18.0|CRS|0840|DE VERDUN|33470.0|GUJAN MESTRAS|33|199||BO|552|15.0|1|||||2020
1|30/06/2020|Vente en l'état futur d'achèvement|230000,00|18.0|CRS|0840|DE VERDUN|33470.0|GUJAN MESTRAS|33|199||BO|552|154.0|1|||||2020
1|03/07/2020|Vente|420000,00|16.0|ALL|0481|MARC NOUAUX|33470.0|GUJAN MESTRAS|33|199||BW|343||0|1.0|Maison|97.0|4.0|2020
1|03/07/2020|Vente|420000,00|16.0|ALL|0481|MARC NOUAUX|33470.0|GUJAN MESTRAS|33|199||BW|343||0|1.0|Maison|97.0|4.0|2020
1|30/06/2020|Vente|558300,00|129.0|RUE|0570|DE L OR|33470.0|GUJAN MESTRAS|33|199||CR|144||0|1.0|Maison|130.0|4.0|2020
1|23/06/2020|Vente|190375,00|404.0||A015|KHELUS CLUB|33470.0|GUJAN MESTRAS|33|199||CM|390||0|1.0|Maison|45.0|3.0|2020
1|30/06/2020|Vente|145000,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|51.0|1|2.0|Appartement|40.0|2.0|2020
1|30/06/2020|Vente|145000,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|22.0|1|3.0|Dépendance|0.0|0.0|2020
1|29/06/2020|Vente|35000,00|||B217|A VERDALLE|33470.0|GUJAN MESTRAS|33|199||BA|286||0|||||2020
1|06/07/2020|Vente|147500,00|377.0||A015|KHELUS CLUB|33470.0|GUJAN MESTRAS|33|199||CM|415||0|1.0|Maison|27.0|3.0|2020
1|25/06/2020|Vente|243200,00|22.0|RUE|0415|JULES BARAT|33470.0|GUJAN MESTRAS|33|199||BM|696||0|1.0|Maison|50.0|2.0|2020
3|29/06/2020|Vente|350000,00|32.0|ALL|0397|DES GRIVES|33470.0|GUJAN MESTRAS|33|199||CB|716||0|3.0|Dépendance|0.0|0.0|2020
3|29/06/2020|Vente|350000,00|32.0|ALL|0397|DES GRIVES|33470.0|GUJAN MESTRAS|33|199||CB|772||0|1.0|Maison|78.0|4.0|2020
3|29/06/2020|Vente|350000,00||ALL|0397|DES GRIVES|33470.0|GUJAN MESTRAS|33|199||CB|774||0|||||2020
3|29/06/2020|Vente|350000,00||ALL|0397|DES GRIVES|33470.0|GUJAN MESTRAS|33|199||CB|775||0|||||2020
3|29/06/2020|Vente|350000,00||ALL|0397|DES GRIVES|33470.0|GUJAN MESTRAS|33|199||CB|776||0|||||2020
1|02/07/2020|Vente|268920,00|9.0|ALL|0832|TOULOUSE LAUTREC|33470.0|GUJAN MESTRAS|33|199||CH|134|1.0|1|1.0|Maison|61.0|3.0|2020
1|30/06/2020|Vente|363000,00||ALL|0572|DE NAY|33470.0|GUJAN MESTRAS|33|199||DP|145||0|||||2020
1|17/07/2020|Vente|360000,00|21.0|ALL|0015|ALPHONSE DAUDET|33470.0|GUJAN MESTRAS|33|199||BV|460||0|||||2020
1|17/07/2020|Vente|360000,00|21.0|ALL|0015|ALPHONSE DAUDET|33470.0|GUJAN MESTRAS|33|199||BV|461||0|||||2020
1|17/07/2020|Vente|360000,00|||B091|LE HUGUEYRA|33470.0|GUJAN MESTRAS|33|199||BV|462||0|||||2020
1|08/07/2020|Vente|221500,00|45.0|RUE|0010|AIME BROUSTAUT|33470.0|GUJAN MESTRAS|33|199||BY|240||0|1.0|Maison|69.0|4.0|2020
1|08/07/2020|Vente|63000,00|||B217|A VERDALLE|33470.0|GUJAN MESTRAS|33|199||BA|441||0|||||2020
1|08/07/2020|Vente|380000,00|40.0|ALL|0865|DU CLOS DE CANTARANNE|33470.0|GUJAN MESTRAS|33|199||BL|81||0|1.0|Maison|100.0|4.0|2020
1|03/07/2020|Vente|266300,00|3.0|ALL|0416|JULES FERRY|33470.0|GUJAN MESTRAS|33|199||BW|474||0|1.0|Maison|57.0|2.0|2020
1|06/07/2020|Vente|690000,00|||B167|LA PLACE|33470.0|GUJAN MESTRAS|33|199||BX|3||0|||||2020
1|06/07/2020|Vente|690000,00|47.0|ALL|0705|DES PLACES|33470.0|GUJAN MESTRAS|33|199||BX|4||0|1.0|Maison|160.0|5.0|2020
2|01/07/2020|Vente|5778,00|||B030|AU CANAL|33470.0|GUJAN MESTRAS|33|199||DC|453||0|||||2020
2|01/07/2020|Vente|5778,00|||B030|AU CANAL|33470.0|GUJAN MESTRAS|33|199||DC|455||0|||||2020
2|06/07/2020|Vente|355000,00||RUE|0630|PASTEUR|33470.0|GUJAN MESTRAS|33|199||BM|748||0|||||2020
2|06/07/2020|Vente|355000,00|35.0|RUE|0630|PASTEUR|33470.0|GUJAN MESTRAS|33|199||BM|954||0|1.0|Maison|147.0|5.0|2020
1|29/06/2020|Vente|499000,00|21.0|ALL|0112|DE CAMPES|33470.0|GUJAN MESTRAS|33|199||CT|65||0|1.0|Maison|100.0|4.0|2020
1|29/06/2020|Vente|499000,00|21.0|ALL|0112|DE CAMPES|33470.0|GUJAN MESTRAS|33|199||CT|65||0|1.0|Maison|100.0|4.0|2020
1|15/07/2020|Vente|460840,00|36.0|RUE|0150|DU CHATEAU|33470.0|GUJAN MESTRAS|33|199||BO|366||0|1.0|Maison|121.0|4.0|2020
1|30/06/2020|Vente|174000,00|35.0|RES|A044|VILLAS DU GOLF|33470.0|GUJAN MESTRAS|33|199||DR|41|35.0|2|1.0|Maison|57.0|2.0|2020
1|20/07/2020|Vente|418000,00|20.0|ALL|0690|DES PINS VERTS|33470.0|GUJAN MESTRAS|33|199||BS|710||0|||||2020
1|20/07/2020|Vente|418000,00|20.0|ALL|0690|DES PINS VERTS|33470.0|GUJAN MESTRAS|33|199||BS|711||0|||||2020
1|02/07/2020|Vente|278000,00|105.0|CRS|0840|DE VERDUN|33470.0|GUJAN MESTRAS|33|199||BY|176||0|1.0|Maison|118.0|5.0|2020
2|28/07/2020|Vente|327000,00|7.0|LOT|A011|L ERMITAGE|33470.0|GUJAN MESTRAS|33|199||BY|787||0|1.0|Maison|89.0|4.0|2020
2|28/07/2020|Vente|327000,00|16.0|ALL|0256|DE L ERMITAGE|33470.0|GUJAN MESTRAS|33|199||BY|788||0|||||2020
1|28/07/2020|Vente|275000,00|7.0|LOT|A011|L ERMITAGE|33470.0|GUJAN MESTRAS|33|199||BY|787||0|1.0|Maison|89.0|4.0|2020
1|28/07/2020|Vente|275000,00|16.0|ALL|0256|DE L ERMITAGE|33470.0|GUJAN MESTRAS|33|199||BY|788||0|||||2020
1|19/06/2020|Vente en l'état futur d'achèvement|316800,00|18.0|CRS|0840|DE VERDUN|33470.0|GUJAN MESTRAS|33|199||BO|552|26.0|1|||||2020
1|19/06/2020|Vente en l'état futur d'achèvement|316800,00|18.0|CRS|0840|DE VERDUN|33470.0|GUJAN MESTRAS|33|199||BO|552|27.0|1|||||2020
1|19/06/2020|Vente en l'état futur d'achèvement|316800,00|18.0|CRS|0840|DE VERDUN|33470.0|GUJAN MESTRAS|33|199||BO|552|184.0|1|||||2020
1|19/06/2020|Vente en l'état futur d'achèvement|316800,00|18.0|CRS|0840|DE VERDUN|33470.0|GUJAN MESTRAS|33|199||BO|552|181.0|1|||||2020
1|19/06/2020|Vente en l'état futur d'achèvement|316800,00|18.0|CRS|0840|DE VERDUN|33470.0|GUJAN MESTRAS|33|199||BO|552|137.0|1|||||2020
1|19/06/2020|Vente en l'état futur d'achèvement|316800,00|18.0|CRS|0840|DE VERDUN|33470.0|GUJAN MESTRAS|33|199||BO|552|133.0|1|||||2020
1|17/07/2020|Vente|230000,00|97.0|CRS|0840|DE VERDUN|33470.0|GUJAN MESTRAS|33|199||BY|496||0|1.0|Maison|74.0|3.0|2020
1|20/07/2020|Vente|238910,00|115.0|CRS|0790|DE LA REPUBLIQUE|33470.0|GUJAN MESTRAS|33|199||BM|179|39.0|2|2.0|Appartement|108.0|3.0|2020
1|20/07/2020|Vente|238910,00|115.0|CRS|0790|DE LA REPUBLIQUE|33470.0|GUJAN MESTRAS|33|199||BM|179|51.0|1|3.0|Dépendance|0.0|0.0|2020
1|20/07/2020|Vente|238910,00|115.0|CRS|0790|DE LA REPUBLIQUE|33470.0|GUJAN MESTRAS|33|199||BM|179|51.0|1|3.0|Dépendance|0.0|0.0|2020
1|29/07/2020|Vente|210000,00|10.0|AV|0250|DE L EGLISE|33470.0|GUJAN MESTRAS|33|199||BO|259|12.0|1|3.0|Dépendance|0.0|0.0|2020
1|29/07/2020|Vente|210000,00|10.0|AV|0250|DE L EGLISE|33470.0|GUJAN MESTRAS|33|199||BO|259|15.0|2|2.0|Appartement|71.0|3.0|2020
1|10/07/2020|Vente|429000,00|91.0|CRS|0840|DE VERDUN|33470.0|GUJAN MESTRAS|33|199||BY|681||0|1.0|Maison|110.0|5.0|2020
1|10/07/2020|Vente|429000,00|91.0|CRS|0840|DE VERDUN|33470.0|GUJAN MESTRAS|33|199||BY|733||0|1.0|Maison|125.0|6.0|2020
1|27/07/2020|Vente|375766,78|21.0|ALL|0189|PAUL CORTHIER|33470.0|GUJAN MESTRAS|33|199||DC|511|2.0|1|1.0|Maison|69.0|3.0|2020
1|27/07/2020|Vente|62000,00|||B217|A VERDALLE|33470.0|GUJAN MESTRAS|33|199||BA|325||0|||||2020
1|23/07/2020|Vente|321000,00|102.0|CRS|0520|DE LA MARNE|33470.0|GUJAN MESTRAS|33|199||CE|399||0|1.0|Maison|72.0|4.0|2020
1|30/07/2020|Vente|1755000,00|54.0|AV|0720|DE LA PLAGE|33470.0|GUJAN MESTRAS|33|199||BA|3||0|1.0|Maison|135.0|5.0|2020
1|30/07/2020|Vente|1755000,00|54.0|AV|0720|DE LA PLAGE|33470.0|GUJAN MESTRAS|33|199||BA|3||0|1.0|Maison|135.0|5.0|2020
1|22/07/2020|Vente|170000,00|8.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BT|15|136.0|2|2.0|Appartement|39.0|2.0|2020
1|30/07/2020|Vente|175000,00|61.0|RUE|0140|CHANTE CIGALE|33470.0|GUJAN MESTRAS|33|199||CE|572||0|||||2020
1|31/07/2020|Vente|217000,00|46.0|CRS|0840|DE VERDUN|33470.0|GUJAN MESTRAS|33|199||BO|408|5.0|1|2.0|Appartement|61.0|3.0|2020
1|31/07/2020|Vente|217000,00|46.0|CRS|0840|DE VERDUN|33470.0|GUJAN MESTRAS|33|199||BO|408|6.0|1|3.0|Dépendance|0.0|0.0|2020
1|31/07/2020|Vente|217000,00|46.0|CRS|0840|DE VERDUN|33470.0|GUJAN MESTRAS|33|199||BO|408|8.0|1|3.0|Dépendance|0.0|0.0|2020
1|17/07/2020|Vente|492500,00|5.0|ALL|0423|JEAN FRANCOIS MILLET|33470.0|GUJAN MESTRAS|33|199||CY|295||0|1.0|Maison|96.0|4.0|2020
1|28/07/2020|Vente|227900,00||AV|0810|SAINTE MARIE|33470.0|GUJAN MESTRAS|33|199||DC|480||0|||||2020
1|24/07/2020|Vente|280000,00|11.0|RUE|0140|CHANTE CIGALE|33470.0|GUJAN MESTRAS|33|199||CB|363||0|1.0|Maison|70.0|3.0|2020
1|24/07/2020|Vente|280000,00|13.0|RUE|0140|CHANTE CIGALE|33470.0|GUJAN MESTRAS|33|199||CB|364||0|1.0|Maison|60.0|2.0|2020
1|24/07/2020|Vente|200000,00|5.0|ALL|0131|DE CAPAYAN|33470.0|GUJAN MESTRAS|33|199||CD|301||0|||||2020
1|20/07/2020|Vente|220000,00|16.0|ALL|0397|DES GRIVES|33470.0|GUJAN MESTRAS|33|199||CB|697||0|1.0|Maison|45.0|2.0|2020
1|20/07/2020|Vente|220000,00|16.0|ALL|0397|DES GRIVES|33470.0|GUJAN MESTRAS|33|199||CB|699||0|||||2020
1|27/07/2020|Vente|438095,00|7.0|ALL|0162|FREDERIC CHOPIN|33470.0|GUJAN MESTRAS|33|199||CR|35||0|1.0|Maison|106.0|4.0|2020
1|03/08/2020|Vente|311500,00|43.0|CRS|0520|DE LA MARNE|33470.0|GUJAN MESTRAS|33|199||CA|39||0|1.0|Maison|77.0|4.0|2020
1|29/07/2020|Vente|615000,00|12.0|ALL|0780|DE LA PROCESSION|33470.0|GUJAN MESTRAS|33|199||BS|714||0|||||2020
1|29/07/2020|Vente|615000,00|12.0|ALL|0780|DE LA PROCESSION|33470.0|GUJAN MESTRAS|33|199||BS|715||0|||||2020
1|27/07/2020|Vente|96000,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|398.0|1|2.0|Appartement|30.0|1.0|2020
1|27/07/2020|Vente|96000,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|435.0|1|3.0|Dépendance|0.0|0.0|2020
1|31/07/2020|Vente|210000,00|45.0|ALL|0419|JEAN RACINE|33470.0|GUJAN MESTRAS|33|199||DK|390||0|||||2020
1|28/07/2020|Vente|210000,00|51.0|RUE|0850|DE L YSER|33470.0|GUJAN MESTRAS|33|199||BH|13|26.0|1|2.0|Appartement|65.0|2.0|2020
1|28/07/2020|Vente|210000,00|51.0|RUE|0850|DE L YSER|33470.0|GUJAN MESTRAS|33|199||BH|13|27.0|1|2.0|Appartement|29.0|2.0|2020
1|28/07/2020|Vente|12000,00|51.0|RUE|0850|DE L YSER|33470.0|GUJAN MESTRAS|33|199||BH|13|5.0|1|2.0|Appartement|25.0|1.0|2020
1|30/07/2020|Vente|167500,00|33.0|RUE|0510|DU MARECHAL JOFFRE|33470.0|GUJAN MESTRAS|33|199||BO|291|22.0|2|2.0|Appartement|48.0|2.0|2020
1|17/07/2020|Vente|510000,00|23.0|ALL|0055|DE LA BIOTTE|33470.0|GUJAN MESTRAS|33|199||CK|101||0|1.0|Maison|116.0|5.0|2020
1|17/07/2020|Vente|510000,00|23.0|ALL|0055|DE LA BIOTTE|33470.0|GUJAN MESTRAS|33|199||CK|101||0|1.0|Maison|116.0|5.0|2020
1|10/08/2020|Vente|178000,00|35.0|RUE|0510|DU MARECHAL JOFFRE|33470.0|GUJAN MESTRAS|33|199||BO|454||0|1.0|Maison|30.0|1.0|2020
1|10/08/2020|Vente|178000,00|35.0|RUE|0510|DU MARECHAL JOFFRE|33470.0|GUJAN MESTRAS|33|199||BO|454||0|1.0|Maison|30.0|1.0|2020
1|03/08/2020|Vente|452000,00|52.0|ALL|0270|DU FIN|33470.0|GUJAN MESTRAS|33|199||CH|280||0|||||2020
1|03/08/2020|Vente|452000,00|52.0|ALL|0270|DU FIN|33470.0|GUJAN MESTRAS|33|199||CH|281||0|1.0|Maison|160.0|6.0|2020
1|28/07/2020|Vente|15,00|26.0|AV|0138|DE CESAREE|33470.0|GUJAN MESTRAS|33|199||BZ|441||0|||||2020
3|30/07/2020|Vente|255000,00|32.0|ALL|0050|DU BEC|33470.0|GUJAN MESTRAS|33|199||BR|657||0|||||2020
1|29/07/2020|Vente|185000,00|129.0|CRS|0790|DE LA REPUBLIQUE|33470.0|GUJAN MESTRAS|33|199||BM|188|1.0|1|4.0|Local industriel. commercial ou assimilé|41.0|0.0|2020
1|24/07/2020|Vente|527500,00|29.0|ALL|0788|MAURICE RAVEL|33470.0|GUJAN MESTRAS|33|199||CR|77||0|1.0|Maison|101.0|4.0|2020
1|27/07/2020|Vente|238000,00|13.0|RUE|0740|DU PORT|33470.0|GUJAN MESTRAS|33|199||BS|559|11.0|3|2.0|Appartement|62.0|2.0|2020
1|11/08/2020|Vente|325820,00|26.0||B048|LES CHAMPS DE LA LANDE|33470.0|GUJAN MESTRAS|33|199||CM|534||0|1.0|Maison|103.0|4.0|2020
1|07/08/2020|Vente|165000,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|279.0|1|3.0|Dépendance|0.0|0.0|2020
1|07/08/2020|Vente|165000,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|376.0|1|2.0|Appartement|42.0|1.0|2020
1|07/08/2020|Vente|165000,00|2.0|RUE|0110|CAMILLE DIGNAC|33470.0|GUJAN MESTRAS|33|199||CA|380|461.0|1|3.0|Dépendance|0.0|0.0|2020
1|13/08/2020|Vente|265490,00|4.0|RUE|0310|DES FRERES LARROQUE|33470.0|GUJAN MESTRAS|33|199||BH|97|2.0|1|1.0|Maison|76.0|3.0|2020
1|13/08/2020|Vente|265490,00|||B175|PRADERES|33470.0|GUJAN MESTRAS|33|199||BH|112||0|||||2020
2|13/08/2020|Vente|260000,00|24.0|ALL|0270|DU FIN|33470.0|GUJAN MESTRAS|33|199||CH|537||0|||||2020
2|13/08/2020|Vente|260000,00|24.0|ALL|0270|DU FIN|33470.0|GUJAN MESTRAS|33|199||CH|538||0|||||2020
1|20/08/2020|Vente|942000,00|||B071|LA FERME-OUEST|33470.0|GUJAN MESTRAS|33|199||DO|108||0|||||2020
1|13/08/2020|Vente|320000,00|60.0|AV|0512|MAL DE LATTRE DE TASSIGNY|33470.0|GUJAN MESTRAS|33|199||BS|594|3.0|1|2.0|Appartement|115.0|4.0|2020
1|30/07/2020|Vente|211300,00|1.0|IMP|0145|CHAMPS DE LA LANDE|33470.0|GUJAN MESTRAS|33|199||CM|455||0|1.0|Maison|65.0|3.0|2020
1|30/07/2020|Vente|211300,00|||B048|LES CHAMPS DE LA LANDE|33470.0|GUJAN MESTRAS|33|199||CM|456||0|||||2020
1|31/07/2020|Vente en l'état futur d'achèvement|218200,00||AV|0810|SAINTE MARIE|33470.0|GUJAN MESTRAS|33|199||DC|514|69.0|1|||||2020
1|31/07/2020|Vente en l'état futur d'achèvement|218200,00||AV|0810|SAINTE MARIE|33470.0|GUJAN MESTRAS|33|199||DC|514|18.0|1|||||2020
1|31/07/2020|Vente en l'état futur d'achèvement|219200,00||AV|0810|SAINTE MARIE|33470.0|GUJAN MESTRAS|33|199||DC|514|60.0|1|||||2020
1|31/07/2020|Vente en l'état futur d'achèvement|219200,00||AV|0810|SAINTE MARIE|33470.0|GUJAN MESTRAS|33|199||DC|514|61.0|1|||||2020
1|31/07/2020|Vente en l'état futur d'achèvement|219200,00||AV|0810|SAINTE MARIE|33470.0|GUJAN MESTRAS|33|199||DC|514|29.0|1|||||2020
1|05/08/2020|Vente en l'état futur d'achèvement|260000,00||AV|0810|SAINTE MARIE|33470.0|GUJAN MESTRAS|33|199||DC|514|65.0|1|||||2020
1|05/08/2020|Vente en l'état futur d'achèvement|260000,00||AV|0810|SAINTE MARIE|33470.0|GUJAN MESTRAS|33|199||DC|514|64.0|1|||||2020
1|05/08/2020|Vente en l'état futur d'achèvement|260000,00||AV|0810|SAINTE MARIE|33470.0|GUJAN MESTRAS|33|199||DC|514|17.0|1|||||2020
1|28/07/2020|Vente|570000,00|46.0|ALL|0135|DE CAZAUX|33470.0|GUJAN MESTRAS|33|199||CI|646||0|1.0|Maison|200.0|7.0|2020
